SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,MinifigNumbers,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,ModelDimension1,ModelDimension2,ModelDimension3,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"6216","7671","1","2008","Normal","Star Wars","Licensed","Episode III","AT-AP Walker","X","7671-1","39.99","39.15","","","22/12/2007 00:00:00","19/06/2009 00:00:00","392","2","sw0189,","Box","{Not specified}","4517222","4512533","","673419102629","43.2","28.8","6","0.72","","","","","","7742","3794","1","3","X","162","180.3200","64.1200","","01/01/2008 00:00:00","31/12/2009 00:00:00"
"4094","8010","1","2002","Normal","Star Wars","Licensed","Technic","Darth Vader","X","8010-1","40","34.99","","","","","391","","","Box","Retail","4162656","4162655","","673419010368","28.8","38.4","7.2","","","","","","","3338","1946","1","0","X","17","120.0000","52.0300","","01/01/2002 00:00:00","31/12/2003 00:00:00"
"10224","75017","1","2013","Normal","Star Wars","Licensed","Episode II","Duel on Geonosis","X","75017-1","39.99","39.99","49.99","","01/08/2013 00:00:00","01/12/2014 00:00:00","391","4","sw0471,sw0472,sw0473,sw0474,","Box","{Not specified}","6025087","6025086","5702014974814","673419191463","38.2","26.2","5.6","0.6","","","","8","14","9374","5050","2","6","X","23","200.8800","147.4500","","01/06/2013 00:00:00","31/12/2014 00:00:00"
"8332","7930","1","2011","Normal","Star Wars","Licensed","The Clone Wars","Bounty Hunter Assault Gunship","X","7930-1","49.99","40.99","64.99","","25/12/2010 00:00:00","24/11/2012 00:00:00","389","4","sw0222,sw0305,sw0306,sw0307,","Box","Retail","4611374","4589020","5702014734296","673419144537","48.01","28.19","6.1","0.74","","","","8","14","10914","5117","2","15","X","35","167.6400","67.4000","","01/01/2011 00:00:00","31/12/2012 00:00:00"
"8333","7931","1","2011","Normal","Star Wars","Licensed","The Clone Wars","T-6 Jedi Shuttle","X","7931-1","59.99","49.99","79.99","","25/12/2010 00:00:00","30/10/2012 00:00:00","389","4","sw0183,sw0197,sw0308,sw0309,","Box","Retail","4611376","4589021","5702014734302","673419144544","35.41","37.8","7.06","0.92","","","","8","14","10050","5234","2","11","X","59","247.5300","100.9100","","01/01/2011 00:00:00","31/12/2012 00:00:00"
"28408","75233","1","2019","Normal","Star Wars","Licensed","Episode III","Droid Gunship","X","75233-1","49.99","54.99","69.99","59.99","02/01/2019 00:00:00","02/12/2019 00:00:00","389","4","sw0530,sw0707,sw0996,","Box","Retail","6251682","6251681","5702016370393","673419303828","28.2","26.2","7.6","0.65","29","24","5","8","","5200","4431","2","4","X","14","181.6400","102.6300","Hans Burkhard Schlömer,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"51088","75406","1","2025","Normal","Star Wars","Licensed","Starship Collection","Kylo Ren's Command Shuttle","X","75406-1","69.99","59.99","89.99","69.99","16/04/2025 00:00:00","04/02/2026 00:00:00","386","","","Box","Retail","6529419","6529418","5702017824574","673419407496","28.2","26.2","7.6","","26","13","44","18","","1791","1588","7","10","X","0","61.4400","39.5000","Marina Stampoli,","01/05/2025 00:00:00","31/12/2026 00:00:00"
"6951","7752","1","2009","Normal","Star Wars","Licensed","The Clone Wars","Count Dooku's Solar Sailer","X","7752-1","54.99","39.99","74.99","","04/02/2009 00:00:00","07/01/2011 00:00:00","385","4","sw0190,sw0224,sw0225,","Box","Retail","4534734","4534734","","673419111737","48","28.2","7.4","","","","","8","14","6116","5202","1","5","X","78","300.0400","161.7400","","01/02/2009 00:00:00","31/12/2010 00:00:00"
"26049","75152","1","2016","Normal","Star Wars","Licensed","Rogue One","Imperial Assault Hovertank","X","75152-1","29.99","29.99","39.99","39.99","01/10/2016 00:00:00","25/11/2017 00:00:00","385","3","sw0789,sw0795,","Box","Retail","6136705","6136704","","673419248570","35.4076","19.1008","7.0104","0.5760618","20","14","8","7","12","14766","4011","2","9","X","61","108.3100","59.8500","Jan Neergaard Olesen,","30/09/2016 00:00:00","31/12/2017 00:00:00"
"48961","40755","1","2024","Normal","Star Wars","Licensed","Miscellaneous","Imperial Dropship vs. Rebel Scout Speeder","X","40755-1","39.99","34.99","54.99","39.99","18/09/2024 00:00:00","23/10/2025 00:00:00","383","7","sw1275,sw1285,sw1326,sw1327,sw1391,sw1392,sw1393,","Box","Retail - limited","6506628","6506627","5702017726878","673419400787","","","","","","","","8","","6636","2204","4","4","X","7","43.6000","35.8400","Niels Bundesen,","01/10/2024 00:00:00","31/12/2025 00:00:00"
"48877","75385","1","2024","Normal","Star Wars","Licensed","Ahsoka","Ahsoka Tano's Duel on Peridea","X","75385-1","54.99","49.99","69.99","54.99","02/07/2024 00:00:00","01/11/2025 00:00:00","382","5","sw1354,sw1355,sw1356,sw1357,sw1358,","Box","Retail","6470438","6470437","5702017584416","673419389556","26.2","22.2","7.6","","11","23","14","8","","8016","2140","2","9","X","7","52.1200","33.4400","John Ho,","01/08/2024 00:00:00","31/12/2025 00:00:00"
"9859","75005","1","2013","Normal","Star Wars","Licensed","Episode VI","Rancor Pit","X","75005-1","59.99","59.99","74.99","","28/12/2012 00:00:00","15/12/2014 00:00:00","380","4","gen047,sw0405,sw0433,sw0434,","Box","Retail","6025099","6025098","5702014974876","673419191524","48","28.2","7.4","1.04","","","","8","14","13929","6776","2","5","X","44","361.7500","191.7900","","01/01/2013 00:00:00","31/12/2014 00:00:00"
"3823","7161","1","1999","Normal","Star Wars","Licensed","Episode I","Gungan Sub","X","7161-1","50","","","","","","379","3","sw0017,sw0024,sw0027,","Box","Retail","1026025","1026025","5702012004087","042884071615","43.2","28.8","6","","","","","","","6289","3314","1","0","X","52","111.4900","78.6900","","01/04/1999 00:00:00","31/12/2000 00:00:00"
"4096","8012","1","2002","Normal","Star Wars","Licensed","Technic","Super Battle Droid","X","8012-1","35","29.99","","","","","379","","","Box","Retail","4162660","4162659","5702014151888","673419010344","24","33.6","4.8","","","","","","","2835","1957","1","0","X","18","113.9600","51.9700","","23/04/2002 00:00:00","31/12/2003 00:00:00"
"3872","7260","1","2005","Normal","Star Wars","Licensed","Episode III","Wookiee Catamaran","X","7260-1","50","39.99","","","","","376","6","sw0011a,sw0051,sw0116,sw0129,sw0132,","Box","Retail","4250419","4242690","5702014426245","673419057257","48","28.8","7.2","0.95","","","","","","3611","4039","2","4","X","63","969.3600","307.2100","","02/04/2005 00:00:00","31/12/2005 00:00:00"
"9207","9497","1","2012","Normal","Star Wars","Licensed","The Old Republic","Republic Striker-class Starfighter","X","9497-1","44.99","39.99","49.99","","23/07/2012 00:00:00","21/11/2013 00:00:00","376","3","sw0389,sw0390,sw0391,","Box","Retail","4654346","4636421","5702014840911","673419167888","38.2","26.2","5.6","0.59","","","","8","14","10109","4885","2","7","X","49","165.9800","87.5700","","01/06/2012 00:00:00","31/12/2013 00:00:00"
"27750","75205","1","2018","Normal","Star Wars","Licensed","Episode IV","Mos Eisley Cantina","X","75205-1","39.99","44.99","49.99","49.99","01/01/2018 00:00:00","29/11/2018 00:00:00","376","4","sw0771,sw0893,sw0894,sw0898,","Box","Retail - limited","6212568","6212567","5702016109986","","28.2","26.2","5.9","","","","","8","14","7094","3619","2","11","X","10","73.1000","45.0000","","01/01/2018 00:00:00","31/12/2018 00:00:00"
"9858","75004","1","2013","Normal","Star Wars","Licensed","The Clone Wars","Z-95 Headhunter","X","75004-1","49.99","39.99","59.99","","28/12/2012 00:00:00","05/12/2014 00:00:00","373","3","sw0435,sw0439,sw0445,","Box","Retail","6025101","6025100","5702014974883","673419191531","38.2","26.2","5.6","0.64","","","","8","14","11215","6027","2","6","X","33","200.8200","112.2400","","01/01/2013 00:00:00","31/12/2014 00:00:00"
"29353","75250","1","2019","Normal","Star Wars","Licensed","Episode IX","Pasaana Speeder Chase","X","75250-1","39.99","44.99","49.99","48.73","04/10/2019 00:00:00","22/07/2021 00:00:00","373","4","sw1034,sw1054,sw1055,sw1056,","Box","Retail","6251747","6251746","5702016370751","","28.2","26.2","5.9","","","","","8","","7419","1918","2","4","X","12","37.3900","23.3000","","04/10/2019 00:00:00","31/12/2020 00:00:00"
"6969","7753","1","2009","Normal","Star Wars","Licensed","The Clone Wars","Pirate Tank","X","7753-1","39.99","34.99","49.99","","03/08/2009 00:00:00","25/12/2010 00:00:00","372","3","sw0197,sw0245,sw0246,","Box","Retail","4534735","4534735","","673419111843","38.2","26.2","5.7","","","","","8","14","5884","4508","1","7","X","48","351.6300","82.6200","","01/08/2009 00:00:00","31/12/2010 00:00:00"
"15475","65845","1","2005","Collection","Star Wars","Licensed","Product Collection","Bonus/Value Pack","","","","","","","","","371","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","58","441","0","0","X","0","","","","",""
"23814","75087","1","2015","Normal","Star Wars","Licensed","Legends","Anakin's Custom Jedi Starfighter","X","75087-1","39.99","39.99","49.99","49.99","01/01/2015 00:00:00","10/12/2016 00:00:00","370","3","sw0488,sw0534,sw0615,","Box","Retail","6100142","6100141","5702015349482","","28.194","26.1874","5.8928","0.59","32","21","8","8","14","5627","5246","2","8","X","24","217.4900","133.5500","Jordan Scott,Niels M. Frederiksen,","01/01/2015 00:00:00","31/12/2016 00:00:00"
"27449","75201","1","2018","Normal","Star Wars","Licensed","Episode VIII","First Order AT-ST","X","75201-1","39.99","54.99","49.99","59.99","01/01/2018 00:00:00","01/02/2019 00:00:00","370","4","sw0661,sw0900,sw0901,sw0904,","Box","Retail","6212562","6212561","5702016109955","","28.2","26.2","5.9","","","","","8","14","5302","2313","2","7","X","8","87.3700","50.2700","César Soares,","01/01/2018 00:00:00","31/12/2018 00:00:00"
"3820","7153","1","2002","Normal","Star Wars","Licensed","Episode II","Jango Fett's Slave I","X","7153-1","50","44.99","","","","","369","2","sw0053,sw0054,","Box","Retail","4162694","4162693","5702014151840","673419010306","28.8","38.4","7.2","","","","","","","7151","4325","1","2","X","148","1038.2200","377.2400","Henrik Andersen,","23/04/2002 00:00:00","31/12/2003 00:00:00"
"5192","65153","1","2002","Collection","Star Wars","Licensed","Product Collection","Jango Fett's Slave I with Bonus Cargo Case","X","65153-1","50","","","","","","369","","","Box","Retail - limited","","","","","","","","","","","","","","303","1350","0","0","X","5","2499.9500","550.0000","","",""
"48883","75395","1","2024","Normal","Star Wars","Licensed","Seasonal","LEGO Star Wars Advent Calendar 2024","X","75395-1","44.99","29.99","59.99","34.99","03/05/2024 00:00:00","24/11/2024 00:00:00","368","6","sw1300,sw1321,sw1337,sw1343,sw1381,sw1382,","Box","Retail","6470454","6470453","5702017583426","673419388603","","","","","","","","6","","7031","1137","1","3","X","0","38.6500","30.0000","","01/09/2024 00:00:00","31/12/2024 00:00:00"
"4797","7264","1","2005","Normal","Star Wars","Licensed","Episode VI","Imperial Inspection","X","7264-1","50","44.99","","","","","367","10","sw0040,sw0114,sw0122,sw0123,sw0124,","Box","Retail","4269514","4268927","5702014450899","","48","28.8","6","","","","","","","3073","4550","2","1","X","56","436.1200","237.9000","","01/03/2005 00:00:00","31/12/2005 00:00:00"
"9098","66395","1","2011","Collection","Star Wars","Licensed","Product Collection","Star Wars Super Pack 3 in 1","X","66395-1","","","","","","","367","","","{Not specified}","{Not specified}","","","","","48","28.2","7.4","","","","","7","12","289","998","2","1","X","0","279.8900","54.7100","","01/09/2011 00:00:00","31/12/2011 00:00:00"
"3870","7258","1","2005","Normal","Star Wars","Licensed","Episode III","Wookiee Attack","X","7258-1","30","24.99","","","","","366","5","sw0001b,sw0125,sw0132,","Box","Retail","4250416","4242687","5702014426221","673419057233","38.4","28.8","6","0.46","","","","","","4691","3755","2","3","X","94","279.9900","121.2200","","02/04/2005 00:00:00","31/12/2005 00:00:00"
"4083","8001","1","2000","Normal","Star Wars","Licensed","Technic","Battle Droid","X","8001-1","30","","","","","","363","","","Box","Retail","1029819","1029819","","042884080013","28.8","24","4.8","","","","","","","4715","2319","1","0","X","28","210.2800","50.8200","","01/01/2000 00:00:00","31/12/2001 00:00:00"
"15465","65707","1","2004","Collection","Star Wars","Licensed","Product Collection","Bonus/Value Pack","","","","","","","","","363","","","{Not specified}","{Not specified}","","","","","","","","","","","","","","50","465","0","0","X","0","","","","",""
"25898","75145","1","2016","Normal","Star Wars","Licensed","The Freemaker Adventures","Eclipse Fighter","X","75145-1","29.99","39.99","39.99","39.99","01/06/2016 00:00:00","28/11/2017 00:00:00","363","2","sw0751,sw0752,","Box","Retail","6136363","6136362","5702015592796","673419248280","35.4076","19.1008","5.8928","0.4989512","","","","8","12","7461","2555","2","7","X","17","49.4000","26.1800","","01/06/2016 00:00:00","31/12/2017 00:00:00"
"10280","75024","1","2013","Normal","Star Wars","Licensed","The Clone Wars","HH-87 Starhopper","X","75024-1","39.99","39.99","49.99","","01/08/2013 00:00:00","16/01/2015 00:00:00","362","3","sw0496,sw0497,sw0498,","Box","Retail - limited","6025071","6025070","5702014974739","","38.2","26.2","5.7","0.6","","","","","","4826","3816","2","6","X","10","120.6700","81.5000","","01/08/2013 00:00:00","31/12/2014 00:00:00"
"4090","8008","1","2001","Normal","Star Wars","Licensed","Technic","Stormtrooper","X","8008-1","35","29.99","","","","","361","","","Box","Retail","4155168","4155168","5702012014253","","24","33.6","6","","","","","","","2570","1690","1","0","X","14","179.0900","34.2700","","01/01/2001 00:00:00","31/12/2002 00:00:00"
"26723","75175","1","2017","Normal","Star Wars","Licensed","Episode VI","A-wing Starfighter","X","75175-1","39.99","44.99","49.99","49.99","17/02/2017 00:00:00","15/05/2018 00:00:00","358","3","sw0818,sw0819,sw0820,","Box","Retail - limited","6175214","6175213","5702015867641","673419266376","28.2","26.2","5.9","","","","","8","14","7397","4725","2","9","X","15","112.6600","98.2400","","01/01/2017 00:00:00","31/07/2018 00:00:00"
"6936","7778","1","2009","Normal","Star Wars","Licensed","Episode IV","Midi-scale Millennium Falcon","X","7778-1","39.99","34.99","","","03/08/2009 00:00:00","06/05/2010 00:00:00","356","","","Box","Retail","4547821","4546651","","673419114042","38.2","26.2","7.1","","","","","8","14","6668","3329","1","3","X","69","133.5500","50.8800","Jan Neergaard Olesen,","01/07/2009 00:00:00","31/12/2010 00:00:00"
"23787","75082","1","2015","Normal","Star Wars","Licensed","Rebels","TIE Advanced Prototype","X","75082-1","39.99","39.99","49.99","49.99","01/01/2015 00:00:00","26/11/2016 00:00:00","355","3","sw0621,sw0622,sw0623,","Box","Retail","6100499","6100498","5702015351157","673419230131","28.194","26.2128","5.8928","0.55388","","","","8","14","13826","5056","2","7","X","16","133.7400","59.1800","Jordan Scott,","01/01/2015 00:00:00","31/12/2016 00:00:00"
"27794","75215","1","2018","Normal","Star Wars","Licensed","Solo","Cloud-Rider Swoop Bikes","X","75215-1","29.99","25.99","39.99","29.99","01/08/2018 00:00:00","07/09/2019 00:00:00","355","3","sw0940,sw0941,sw0942,","Box","Retail","6212775","6212774","5702016110630","673419282307","26.2","19.1","6.1","0.37","","","","8","14","9032","2502","4","5","X","30","54.8500","32.1300","","01/08/2018 00:00:00","31/07/2019 00:00:00"
"9337","COMCON001","1","2008","Other","Star Wars","Licensed","Promotional","Clone Wars (SDCC 2008 exclusive)","X","COMCON001-1","75.99","","","","","","351","5","sw0194,sw0201,","Box","Promotional","","","","","","","","","","","","","","200","1456","0","0","X","0","6879.1000","128.9500","","",""
"51089","75414","1","2025","Normal","Star Wars","Licensed","Rebuild the Galaxy","The Force Burner Snowspeeder","X","75414-1","54.99","44.99","64.99","49.99","03/07/2025 00:00:00","04/02/2026 00:00:00","349","3","sw1436,sw1437,sw1438,","Box","Retail","6527539","6527538","5702017817644","673419406116","26.2","19.1","7.2","","17","13","5","7","","1802","1573","2","11","X","0","43.2800","","Daniel Lehmann,","01/08/2025 00:00:00","31/12/2026 00:00:00"
"51947","75424","1","2026","Normal","Star Wars","Licensed","SMART Play","AT-ST Attack on Endor","X","75424-1","49.99","44.99","","49.99","28/01/2026 00:00:00","04/02/2026 00:00:00","347","","","Box","{Not specified}","6527555","6527554","5702017817712","673419406185","","","","","","","","8","","11","359","0","16","X","0","","","","",""
"27499","75209","1","2018","Normal","Star Wars","Licensed","Solo","Han Solo's Landspeeder","X","75209-1","29.99","25.99","34.99","29.99","14/04/2018 00:00:00","18/08/2019 00:00:00","345","2","sw0915,sw0916,","Box","Retail","6212683","6212681","5702016110579","673419281041","26.2","19.1","6.1","0.42","16","10","5","7","12","13469","2874","2","4","X","45","32.5700","23.8100","Niels M. Frederiksen,","20/04/2018 00:00:00","31/07/2019 00:00:00"
"7744","66341","1","2010","Collection","Star Wars","Licensed","Product Collection","Star Wars Super Pack 3 in 1","X","66341-1","","","","","","","342","","","{Not specified}","{Not specified}","","","","","48","37.8","7.1","","","","","6","12","300","1307","1","0","X","0","381.3600","136.9300","","01/02/2010 00:00:00","31/12/2010 00:00:00"
"4089","8007","1","2001","Normal","Star Wars","Licensed","Technic","C-3PO","X","8007-1","35","29.99","","","","","341","","","Box","Retail","4153239","4153239","5702012014246","","24","33.6","6","","","","","","","2557","1811","1","0","X","10","138.0000","56.8000","","01/01/2001 00:00:00","31/12/2002 00:00:00"
